;MATRÍCULA;end;LAT;LNG
3928;234840;AVENIDA BOSQUE DA SAUDE, 1926 - SAUDE SAO PAULO-SP;-23.6135749;-46.6203252
3929;234841;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
3930;234844;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
3931;234845;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3932;234846;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3933;234847;Rua Matrinxa, 1155 - Distrito Industrial MANAUS-AM;-3.1295239;-59.9751295
3934;234848;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3935;234850;;42.2780436;-83.7382241
3936;234851;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3937;234852;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3938;234854;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
3939;234856;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3940;234857;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
3941;234858;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3942;234859;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
3943;234860;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3944;234864;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
3945;234865;AVENIDA BRASIL, 22155 - GUADALUPE RIO DE JANEIRO-RJ;-22.8410629;-43.3689906
3946;234869;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
3947;234871;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
3948;234872;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3949;234873;RUA BARAO DE LADARIO, 670 - BRAS SAO PAULO-SP;-23.5368961;-46.6185066
3950;234874;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
3951;234876;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
3952;234877;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3953;234881;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
3954;234883;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3955;234882;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
3956;234886;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
3957;234888;AVENIDA AMAZONAS, 6200 - GAMELEIRA BELO HORIZONTE-MG;-19.9312104;-43.9904295
3958;234889;PRACA CAPITAO FRAZAO, S/N - SANTA GENOVEVA GOIANIA-GO;-16.6319771;-49.2287058
3959;234892;RODOVIA BR-364, S/N - DISTRITO INDUSTRIAL RIO BRANCO-AC;-9.9434905;-67.8733601
3960;234894;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3961;234895;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3962;234896;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
3963;234897;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3964;234899;AVENIDA AMAZONAS, 6200 - GAMELEIRA BELO HORIZONTE-MG;-19.9312104;-43.9904295
3965;234900;RUA AMERICO BRASILIENSE, 596 - CENTRO SAO BERNARDO DO CAMPO-SP;-23.7127039;-46.5468685
3966;234901;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3967;234902;;42.2780436;-83.7382241
3968;234904;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3969;234905;RODOVIA PRESIDENTE DUTRA, SAÍDA 225, S/N - ITAPEGICA GUARULHOS-SP;-23.4885739;-46.5488783
3970;234906;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3971;234907;AVENIDA D, 419 - SETOR MARISTA GOIANIA-GO;-16.6916561;-49.2664815
3972;234910;RUA BARAO DE LADARIO, 670 - BRAS SAO PAULO-SP;-23.5368961;-46.6185066
3973;234911;AVENIDA JUSCELINO K. OLIVEIRA, 10800 - CIDADE INDUSTRIAL CURITIBA-PR;-25.5192818;-49.3345372
3974;234928;RUA BARAO DE LADARIO, 670 - BRAS SAO PAULO-SP;-23.5368961;-46.6185066
3975;234915;RUA BARAO DE LADARIO, 670 - BRAS SAO PAULO-SP;-23.5368961;-46.6185066
3976;234919;;42.2780436;-83.7382241
3977;234920;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3978;234921;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
3979;234922;Rodovia Hélio Smidt, S/N - Aeroporto GUARULHOS-SP;-23.4305731;-46.473043
3980;234924;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3981;234925;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3982;234926;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
3983;234953;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
3984;234937;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
3985;234940;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
3986;234941;AVENIDA DANIEL DE LA TOUCHE, 987 - COHAMA SAO LUIS-MA;-2.5270232;-44.2553317
3987;234942;RUA AMERICO BRASILIENSE, 596 - CENTRO SAO BERNARDO DO CAMPO-SP;-23.7127039;-46.5468685
3988;234945;Rodovia Hélio Smidt, S/N - Aeroporto GUARULHOS-SP;-23.4305731;-46.473043
3989;234948;RUA CORONEL LISBOA, 139 - VILA MARIANA SAO PAULO-SP;-23.5916906;-46.6391535
3990;234957;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3991;234958;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3992;234959;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3993;234962;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3994;234963;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3995;234967;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3996;234968;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3997;234970;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3998;234971;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
3999;234974;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
4000;234972;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
4001;234975;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
4002;234946;RUA CORONEL LISBOA, 139 - VILA MARIANA SAO PAULO-SP;-23.5916906;-46.6391535
4003;234947;RUA CORONEL LISBOA, 139 - VILA MARIANA SAO PAULO-SP;-23.5916906;-46.6391535
4004;234949;RUA CORONEL LISBOA, 139 - VILA MARIANA SAO PAULO-SP;-23.5916906;-46.6391535
4005;234950;AVENIDA WASHINGTON LUIS, 2480 - JARDIM EGLAMTINA CAMPINAS-SP;-22.9376197;-47.0499799
4006;234978;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4007;234984;PRACA SIMOES LOPES NETO, 175 - TERESOPOLIS PORTO ALEGRE-RS;-30.087109;-51.2063366
4008;234980;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4009;234981;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4010;234983;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4011;234985;;42.2780436;-83.7382241
4012;234986;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4013;234987;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4014;234988;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4015;234989;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4016;234999;Avenida Torquato Tapajós, 9250 - Colonia Terra Nova MANAUS-AM;-2.9978928;-60.0298732
4017;235003;Rodovia Hélio Smidt, S/N - Aeroporto GUARULHOS-SP;-23.4305731;-46.473043
4018;235006;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
4019;235007;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
4020;235008;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
4021;235011;AVENIDA CRISTIANO MACHADO, S/N - VILA CLORIS BELO HORIZONTE-MG;-19.8214337;-43.947449
4022;235012;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
4023;235017;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4024;235019;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
4025;235004;RUA COMENDADOR ARAUJO - 11ª andar, 499 - CENTRO CURITIBA-PR;-25.4371334;-49.27971429999999
4026;235018;AVENIDA DEPUTADO DIOMÍCIO FREITAS, 3393 - CARIANOS FLORIANOPOLIS-SC;-27.6647904;-48.5429985
4027;235020;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4028;235021;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4029;235022;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4030;235023;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4031;235024;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4032;235025;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4033;235027;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4034;235028;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4035;235029;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4036;235031;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4037;235032;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4038;235033;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4039;235035;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4040;235036;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4041;235037;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4042;235038;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4043;235039;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4044;235040;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4045;235041;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4046;235042;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4047;235043;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4048;235045;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
4049;235046;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4050;235047;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
4051;235049;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4052;235050;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
4053;235053;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
4054;235061;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4055;235063;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4056;235065;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4057;235066;RODOVIA BR 262, 6555 - SÃO FRANCISCO CARIACICA-ES;-20.343589;-40.400562
4058;235067;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4059;235068;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4060;235069;RODOVIA DOS TAMOIOS - KM 21, S/N - TAPANHAO JAMBEIRO-SP;-23.3192799;-45.7331173
4061;235070;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
4062;235072;RUA CORONEL LISBOA, 139 - VILA MARIANA SAO PAULO-SP;-23.5916906;-46.6391535
4063;235073;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
4064;235075;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
4065;235076;RUA PASSAGEM, DA, 29 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9517278;-43.1819604
4066;235077;AVENIDA SETE DE SETEMBRO, 179 - ICARAI NITEROI-RJ;-22.9051033;-43.1018426
4067;235078;AVENIDA SETE DE SETEMBRO, 179 - ICARAI NITEROI-RJ;-22.9051033;-43.1018426
4068;235079;AVENIDA AMERICAS, DAS - Sala 208 e 302 Loja E, 6205 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-23.0076006;-43.4381311
4069;235080;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4070;235118;AVENIDA AMERICAS, DAS - Sala 208 e 302 Loja E, 6205 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-23.0076006;-43.4381311
4071;235081;PRACA SIMOES LOPES NETO, 175 - TERESOPOLIS PORTO ALEGRE-RS;-30.087109;-51.2063366
4072;235082;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
4073;235084;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4074;235086;;42.2780436;-83.7382241
4075;235087;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
4076;235089;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
4077;235088;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
4078;235090;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4079;235095;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4080;235096;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4081;235098;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4082;235097;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
4083;235099;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
4084;235102;TRAVESSA CAVOUR, 5200 - LOTE RURAL 2, 5200 - CAPELA SÃO JOÃO FLORES DA CUNHA-RS;-29.0643351;-51.1577035
4085;235106;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
4086;235107;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
4087;235109;AVENIDA MARACANÃ, 987 - TIJUCA RIO DE JANEIRO-RJ;-22.9217276;-43.2355945
4088;235110;AVENIDA MINISTRO JOAO GONCALVES, 880 - DISTRITO INDUSTRIAL MANAUS-AM;-3.1285971;-59.9659192
4089;235112;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4090;235113;AVENIDA ENGENHEIRO ALBERTO DE ZAGOTTIS, 352 - JARDIM ANHANGUERA SAO PAULO-SP;-23.6707042;-46.6955702
4091;235114;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4092;235116;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4093;235117;RUA ATILIO ANDREAZZA, 3520 - SAGRADA FAMILIA CAXIAS DO SUL-RS;-29.148778;-51.15758599999999
4094;235121;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4095;235122;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
4096;235123;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
4097;235125;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4098;235126;AVENIDA JOAO PALACIO, 300 - EURICO SALLES SERRA-ES;-20.2401833;-40.2748556
4099;235127;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4100;235128;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4101;235129;RUA CORONEL XAVIER DE TOLEDO, 23 - REPUBLICA SAO PAULO-SP;-23.5462439;-46.6388368
4102;235130;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
4103;235131;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4104;235132;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4105;235133;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4106;235134;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
4107;235135;RUA BARAO DE LADARIO, 670 - BRAS SAO PAULO-SP;-23.5368961;-46.6185066
4108;235136;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
4109;235138;AVENIDA FLORIANO PEIXOTO, 295 - CIDADE NOVA NATAL-RN;-5.781941799999999;-35.2009315
4110;235140;AVENIDA DOUTOR JOAO MEDEIROS FILHO, 2395 - POTENGI NATAL-RN;-5.7581338;-35.2467754
4111;235141;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4112;235085;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
4113;235142;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4114;235143;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4115;235145;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4116;235146;;42.2780436;-83.7382241
4117;235149;RUA COMENDADOR ARAUJO- COND. EVOLUTION, 499 - CENTRO CURITIBA-PR;-25.4371334;-49.27971429999999
4118;235156;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
4119;235158;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
4120;235152;AVENIDA RICARDO JAFET, 1600 - IPIRANGA SAO PAULO-SP;-23.590946;-46.621098
4121;235154;RUA CORONEL LISBOA, 139 - VILA MARIANA SAO PAULO-SP;-23.5916906;-46.6391535
4122;235155;AVENIDA JURUA, 706 - ALPHAVILLE INDUSTRIAL BARUERI-SP;-23.5006507;-46.8582984
4123;235157;RUA APIACAS, 85 - VILA POMPEIA SAO PAULO-SP;-23.5333713;-46.67554639999999
4124;235162;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4125;235164;Rodovia Hélio Smidt, S/N - Aeroporto GUARULHOS-SP;-23.4305731;-46.473043
4126;235165;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
4127;235169;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
4128;235166;AVENIDA AMERICAS, DAS - Sala 208 e 302 Loja E, 6205 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-23.0076006;-43.4381311
4129;235168;AVENIDA SETE DE SETEMBRO, 179 - ICARAI NITEROI-RJ;-22.9051033;-43.1018426
4130;235170;RUA PASSAGEM, DA, 29 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9517278;-43.1819604
4131;235172;AVENIDA AMERICAS, DAS - Sala 208 e 302 Loja E, 6205 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-23.0076006;-43.4381311
4132;235173;RUA PASSAGEM, DA, 29 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9517278;-43.1819604
4133;235174;AVENIDA AMERICAS, DAS - Sala 208 e 302 Loja E, 6205 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-23.0076006;-43.4381311
4134;235175;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
4135;235176;RUA CORONEL LISBOA, 139 - VILA MARIANA SAO PAULO-SP;-23.5916906;-46.6391535
4136;235178;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
4137;235179;AVENIDA DAS AMERICAS, 19019 - RECREIO DOS BANDEIRANTES RIO DE JANEIRO-RJ;-23.0220166;-43.4883664
4138;235180;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
4139;235181;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4140;235183;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4141;235185;RUA PROFESSOR ANTONIO PRUDENTE, 211 - LIBERDADE SAO PAULO-SP;-23.5650618;-46.637693
4142;235186;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
4143;235187;AVENIDA POMPEIA, 1178 - VILA POMPEIA SAO PAULO-SP;-23.5339346;-46.6883208
4144;235188;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4145;235189;AVENIDA AMERICAS, DAS, 4666 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9976583;-43.3581268
4146;235190;AVENIDA GIOVANNI GRONCHI, 5930 - VILA ANDRADE SAO PAULO-SP;-23.6314495;-46.7373415
4147;235191;AVENIDA AMERICAS, DAS, 4666 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9976583;-43.3581268
4148;235192;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
4149;235193;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
4150;235194;RUA RUI BARBOSA, 1020 - COSTA E SILVA JOINVILLE-SC;-26.264066;-48.8703801
4151;235197;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
4152;235199;VIA ANHANGUERA KM 98, S/N - VILA BOA VISTA CAMPINAS-SP;-22.8972336;-47.1189511
4153;235200;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
4154;235201;;42.2780436;-83.7382241
