Matricula;Data;Horas Extras Pagas (SO);Horas Extras Pagas (SX);Horas Extras Pagas em Feriado (SO);Horas Extras Pagas em Feriado (SX);Horas Extras Não Autorizadas;SO
229345;2020-07-20;00:00;00:06;00:00;00:00;00:00;0
229627;2020-07-20;00:00;04:10;00:00;00:00;00:00;0
229683;2020-07-20;00:00;04:05;00:00;00:00;00:00;0
229891;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
229921;2020-07-20;00:00;04:10;00:00;00:00;00:00;0
230100;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
230149;2020-07-20;00:07;00:00;00:00;00:00;00:00;7
230176;2020-07-20;00:00;00:40;00:00;00:00;00:00;0
230224;2020-07-20;02:28;00:00;00:00;00:00;00:00;148
230275;2020-07-20;00:30;00:00;00:00;00:00;00:00;30
230319;2020-07-20;00:00;00:07;00:00;00:00;00:00;0
230495;2020-07-20;00:00;04:20;00:00;00:00;00:00;0
230551;2020-07-20;00:00;00:00;00:00;00:00;00:48;0
230556;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
230661;2020-07-20;03:17;00:00;00:00;00:00;00:00;197
230749;2020-07-20;00:03;00:00;00:00;00:00;00:00;3
230754;2020-07-20;00:00;11:03;00:00;00:00;00:00;0
230813;2020-07-20;00:06;00:00;00:00;00:00;00:00;6
230869;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
231080;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
231102;2020-07-20;00:00;05:01;00:00;00:00;00:00;0
231221;2020-07-20;01:00;00:00;00:00;00:00;00:00;60
231237;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
231255;2020-07-20;00:00;00:07;00:00;00:00;00:00;0
231362;2020-07-20;00:00;00:06;00:00;00:00;00:00;0
231458;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
231540;2020-07-20;00:13;00:00;00:00;00:00;00:00;13
232119;2020-07-20;10:00;00:00;00:00;00:00;00:00;600
232125;2020-07-20;07:57;00:00;00:00;00:00;00:00;477
232143;2020-07-20;00:00;00:41;00:00;00:00;00:00;0
232216;2020-07-20;00:12;00:00;00:00;00:00;00:00;12
232272;2020-07-20;00:05;00:00;00:00;00:00;00:00;5
232511;2020-07-20;00:00;04:00;00:00;00:00;00:00;0
232747;2020-07-20;00:06;00:00;00:00;00:00;00:00;6
232756;2020-07-20;00:18;00:00;00:00;00:00;00:00;18
232780;2020-07-20;00:00;00:24;00:00;00:00;00:00;0
232847;2020-07-20;00:00;00:06;00:00;00:00;00:00;0
232868;2020-07-20;00:00;00:00;00:00;00:00;00:48;0
232951;2020-07-20;02:27;00:00;00:00;00:00;00:00;147
233085;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
233118;2020-07-20;00:06;00:00;00:00;00:00;00:00;6
233176;2020-07-20;00:00;00:00;00:00;00:00;00:30;0
233182;2020-07-20;00:00;00:08;00:00;00:00;00:00;0
233209;2020-07-20;00:00;00:00;00:00;00:00;00:48;0
233217;2020-07-20;07:57;00:00;00:00;00:00;00:00;477
233230;2020-07-20;00:14;00:00;00:00;00:00;00:00;14
233400;2020-07-20;00:06;00:00;00:00;00:00;00:00;6
233450;2020-07-20;01:00;00:00;00:00;00:00;00:00;60
233470;2020-07-20;00:06;00:00;00:00;00:00;00:00;6
233648;2020-07-20;00:00;00:00;00:00;00:00;00:31;0
233710;2020-07-20;00:00;01:02;00:00;00:00;00:00;0
233753;2020-07-20;00:00;00:17;00:00;00:00;00:00;0
233847;2020-07-20;07:00;00:00;00:00;00:00;00:00;420
233953;2020-07-20;00:16;00:00;00:00;00:00;00:00;16
233968;2020-07-20;00:15;00:00;00:00;00:00;00:00;15
234027;2020-07-20;00:00;00:00;00:00;00:00;00:24;0
234034;2020-07-20;00:48;00:00;00:00;00:00;00:00;48
234075;2020-07-20;00:30;00:00;00:00;00:00;00:00;30
234076;2020-07-20;00:30;00:00;00:00;00:00;00:00;30
203387;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
80161;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
103682;2020-07-21;00:00;00:00;00:00;00:00;00:31;0
104320;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
50060;2020-07-21;01:16;00:00;00:00;00:00;00:00;76
80044;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
80052;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
80053;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
80095;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
207916;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
209113;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
210396;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
210562;2020-07-21;00:00;00:06;00:00;00:00;00:00;0
212313;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
212339;2020-07-21;07:53;00:00;00:00;00:00;00:00;473
213255;2020-07-21;00:28;00:00;00:00;00:00;00:00;28
213259;2020-07-21;00:00;00:15;00:00;00:00;00:00;0
214231;2020-07-21;00:00;00:19;00:00;00:00;00:00;0
214237;2020-07-21;00:09;00:00;00:00;00:00;00:00;9
215005;2020-07-21;00:00;00:00;00:00;00:00;00:31;0
215029;2020-07-21;00:00;00:00;00:00;00:00;00:52;0
215081;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
215223;2020-07-21;00:00;10:24;00:00;00:00;00:00;0
215484;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
215775;2020-07-21;00:00;00:00;00:00;00:00;00:27;0
216413;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
217678;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
217926;2020-07-21;00:00;00:00;00:00;00:00;01:13;0
218632;2020-07-21;00:09;00:00;00:00;00:00;00:00;9
219378;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
220011;2020-07-21;00:00;08:00;00:00;00:00;00:00;0
220565;2020-07-21;00:10;00:00;00:00;00:00;00:00;10
220660;2020-07-21;00:16;00:00;00:00;00:00;00:00;16
220865;2020-07-21;00:00;00:00;00:00;00:00;00:42;0
220901;2020-07-21;00:00;00:00;00:00;00:00;00:27;0
220974;2020-07-21;05:33;00:00;00:00;00:00;00:00;333
221030;2020-07-21;00:00;00:00;00:00;00:00;00:31;0
221286;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
221295;2020-07-21;00:00;04:22;00:00;00:00;00:00;0
221383;2020-07-21;02:00;00:00;00:00;00:00;00:00;120
221475;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
221555;2020-07-21;00:00;00:00;00:00;00:00;00:20;0
221559;2020-07-21;10:15;00:00;00:00;00:00;00:00;615
221705;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
221977;2020-07-21;00:07;00:00;00:00;00:00;00:00;7
222064;2020-07-21;00:29;00:00;00:00;00:00;00:00;29
222289;2020-07-21;00:00;04:33;00:00;00:00;00:00;0
222408;2020-07-21;00:00;04:19;00:00;00:00;00:00;0
222938;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
222970;2020-07-21;00:00;00:00;00:00;00:00;00:31;0
222971;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
223063;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
223492;2020-07-21;00:08;00:00;00:00;00:00;00:00;8
223874;2020-07-21;00:00;03:33;00:00;00:00;00:00;0
224541;2020-07-21;00:11;00:00;00:00;00:00;00:00;11
224922;2020-07-21;00:00;00:00;00:00;00:00;00:50;0
225940;2020-07-21;00:26;00:00;00:00;00:00;00:00;26
226114;2020-07-21;01:13;00:00;00:00;00:00;00:00;73
226280;2020-07-21;00:10;00:00;00:00;00:00;00:00;10
226338;2020-07-21;00:00;01:12;00:00;00:00;00:00;0
226356;2020-07-21;00:09;00:00;00:00;00:00;00:00;9
226418;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
226554;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
226840;2020-07-21;00:00;00:00;00:00;00:00;00:29;0
226851;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
227123;2020-07-21;00:00;00:30;00:00;00:00;00:00;0
227156;2020-07-21;00:00;04:02;00:00;00:00;00:00;0
227173;2020-07-21;00:00;04:00;00:00;00:00;00:00;0
227273;2020-07-21;00:00;03:54;00:00;00:00;00:00;0
227528;2020-07-21;00:00;00:06;00:00;00:00;00:00;0
227674;2020-07-21;00:11;00:00;00:00;00:00;00:00;11
227738;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
227898;2020-07-21;02:30;00:00;00:00;00:00;00:00;150
228036;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
228067;2020-07-21;00:41;00:00;00:00;00:00;00:00;41
228521;2020-07-21;00:07;00:00;00:00;00:00;00:00;7
228848;2020-07-21;00:00;05:44;00:00;00:00;00:00;0
228955;2020-07-21;01:09;00:00;00:00;00:00;00:00;69
228960;2020-07-21;00:01;00:00;00:00;00:00;00:00;1
229054;2020-07-21;00:02;00:00;00:00;00:00;00:00;2
229055;2020-07-21;00:01;00:00;00:00;00:00;00:00;1
229056;2020-07-21;00:03;00:00;00:00;00:00;00:00;3
229058;2020-07-21;00:01;00:00;00:00;00:00;00:00;1
229088;2020-07-21;00:00;02:00;00:00;00:00;00:00;0
229170;2020-07-21;00:04;00:00;00:00;00:00;00:00;4
229247;2020-07-21;00:00;00:09;00:00;00:00;00:00;0
229305;2020-07-21;00:00;00:09;00:00;00:00;00:00;0
229319;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
229381;2020-07-21;00:00;04:10;00:00;00:00;00:00;0
229437;2020-07-21;00:00;00:00;00:00;00:00;00:31;0
229627;2020-07-21;00:00;05:00;00:00;00:00;00:00;0
229683;2020-07-21;00:00;04:08;00:00;00:00;00:00;0
229768;2020-07-21;00:00;03:10;00:00;00:00;00:00;0
229891;2020-07-21;00:00;00:00;00:00;00:00;00:31;0
229921;2020-07-21;00:00;05:00;00:00;00:00;00:00;0
230005;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
230100;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
230188;2020-07-21;00:17;00:00;00:00;00:00;00:00;17
230248;2020-07-21;02:12;00:00;00:00;00:00;00:00;132
230275;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
230551;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
230556;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
230592;2020-07-21;02:11;00:00;00:00;00:00;00:00;131
230749;2020-07-21;00:04;00:00;00:00;00:00;00:00;4
230842;2020-07-21;00:10;00:00;00:00;00:00;00:00;10
230869;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
231102;2020-07-21;00:00;05:44;00:00;00:00;00:00;0
231151;2020-07-21;00:00;01:00;00:00;00:00;00:00;0
231221;2020-07-21;01:01;00:00;00:00;00:00;00:00;61
231237;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
231255;2020-07-21;00:00;00:07;00:00;00:00;00:00;0
231453;2020-07-21;00:00;00:00;00:00;00:00;00:35;0
231458;2020-07-21;00:00;00:00;00:00;00:00;00:27;0
231542;2020-07-21;00:09;00:00;00:00;00:00;00:00;9
231636;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
231773;2020-07-21;00:09;00:00;00:00;00:00;00:00;9
231825;2020-07-21;00:00;02:24;00:00;00:00;00:00;0
231935;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
232098;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
232425;2020-07-21;00:00;01:02;00:00;00:00;00:00;0
232511;2020-07-21;00:00;04:06;00:00;00:00;00:00;0
232545;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
232620;2020-07-21;00:14;00:00;00:00;00:00;00:00;14
232756;2020-07-21;00:41;00:00;00:00;00:00;00:00;41
232780;2020-07-21;00:00;00:19;00:00;00:00;00:00;0
232852;2020-07-21;08:00;00:00;00:00;00:00;00:00;480
232868;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
232929;2020-07-21;00:00;00:06;00:00;00:00;00:00;0
233003;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
233016;2020-07-21;00:08;00:00;00:00;00:00;00:00;8
233085;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
233148;2020-07-21;00:07;00:00;00:00;00:00;00:00;7
233165;2020-07-21;08:00;00:00;00:00;00:00;00:00;480
233176;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
233182;2020-07-21;00:00;06:49;00:00;00:00;00:00;0
233209;2020-07-21;00:00;00:00;00:00;00:00;00:48;0
233217;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
233278;2020-07-21;00:15;00:00;00:00;00:00;00:00;15
233380;2020-07-21;00:23;00:00;00:00;00:00;00:00;23
233468;2020-07-21;00:18;00:00;00:00;00:00;00:00;18
233479;2020-07-21;00:21;00:00;00:00;00:00;00:00;21
233562;2020-07-21;00:06;00:00;00:00;00:00;00:00;6
233563;2020-07-21;00:18;00:00;00:00;00:00;00:00;18
233648;2020-07-21;00:00;00:00;00:00;00:00;00:30;0
233869;2020-07-21;00:00;03:15;00:00;00:00;00:00;0
234034;2020-07-21;00:40;00:00;00:00;00:00;00:00;40
234041;2020-07-21;11:00;00:00;00:00;00:00;00:00;660
234076;2020-07-21;00:30;00:00;00:00;00:00;00:00;30
234077;2020-07-21;00:36;00:00;00:00;00:00;00:00;36
203387;2020-07-22;00:00;00:00;00:00;00:00;00:48;0
205281;2020-07-22;00:00;00:00;00:00;00:00;00:30;0
80161;2020-07-22;00:00;00:00;00:00;00:00;00:30;0
102213;2020-07-22;00:00;01:00;00:00;00:00;00:00;0
80371;2020-07-22;00:32;00:00;00:00;00:00;00:00;32
104320;2020-07-22;00:00;00:00;00:00;00:00;00:30;0
11904;2020-07-22;02:11;00:00;00:00;00:00;00:00;131
80044;2020-07-22;00:00;00:00;00:00;00:00;00:30;0
